,match_id,match_venue,match_innings,batting_team,bowling_team,boundry_runs,wickets fallen,run_rate,total_score,Stadium_Category
847,733985.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,16.0,2.0,4.833333333333333,29.0,Low scoring
848,733985.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,22.0,0.0,8.666666666666666,52.0,Low scoring
849,733987.0,Barabati Stadium,1.0,Kings XI Punjab,Chennai Super Kings,26.0,2.0,6.333333333333333,38.0,Low scoring
850,733987.0,Barabati Stadium,2.0,Chennai Super Kings,Kings XI Punjab,26.0,1.0,7.666666666666667,46.0,Low scoring
851,733989.0,"Sardar Patel Stadium, Motera",1.0,Sunrisers Hyderabad,Rajasthan Royals,36.0,1.0,8.333333333333334,50.0,Low scoring
852,733989.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Sunrisers Hyderabad,22.0,3.0,6.166666666666667,37.0,Low scoring
853,733991.0,M Chinnaswamy Stadium,1.0,Kings XI Punjab,Royal Challengers Bangalore,28.0,0.0,9.833333333333334,59.0,Low scoring
854,733991.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kings XI Punjab,30.0,3.0,5.666666666666667,34.0,Low scoring
855,733995.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,34.0,1.0,7.0,42.0,Low scoring
856,733995.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,22.0,1.0,6.333333333333333,38.0,Low scoring
857,733993.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Sunrisers Hyderabad,36.0,1.0,8.666666666666666,52.0,Low scoring
858,733999.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,44.0,3.0,12.5,75.0,Low scoring
859,733999.0,M Chinnaswamy Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,28.0,0.0,7.5,45.0,Low scoring
860,733997.0,Barabati Stadium,1.0,Kings XI Punjab,Kolkata Knight Riders,36.0,2.0,8.166666666666666,49.0,Low scoring
861,733997.0,Barabati Stadium,2.0,Kolkata Knight Riders,Kings XI Punjab,42.0,0.0,9.166666666666666,55.0,Low scoring
862,734001.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Mumbai Indians,30.0,1.0,7.166666666666667,43.0,Low scoring
863,734001.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Mumbai Indians,Sunrisers Hyderabad,20.0,1.0,6.333333333333333,38.0,Low scoring
864,734003.0,JSCA International Stadium Complex,1.0,Rajasthan Royals,Chennai Super Kings,28.0,0.0,7.0,42.0,Low scoring
865,734003.0,JSCA International Stadium Complex,2.0,Chennai Super Kings,Rajasthan Royals,34.0,2.0,8.0,48.0,Low scoring
866,734005.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Daredevils,24.0,1.0,5.666666666666667,34.0,Low scoring
867,734005.0,M Chinnaswamy Stadium,2.0,Delhi Daredevils,Royal Challengers Bangalore,22.0,2.0,7.666666666666667,46.0,Low scoring
868,734009.0,Barabati Stadium,1.0,Mumbai Indians,Kolkata Knight Riders,18.0,2.0,6.166666666666667,37.0,Low scoring
869,734009.0,Barabati Stadium,2.0,Kolkata Knight Riders,Mumbai Indians,30.0,0.0,7.5,45.0,Low scoring
870,734007.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kings XI Punjab,34.0,0.0,9.166666666666666,55.0,Low scoring
871,734007.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kings XI Punjab,Sunrisers Hyderabad,70.0,1.0,14.333333333333334,86.0,Low scoring
872,734011.0,"Sardar Patel Stadium, Motera",1.0,Rajasthan Royals,Delhi Daredevils,32.0,1.0,8.666666666666666,52.0,Low scoring
873,734011.0,"Sardar Patel Stadium, Motera",2.0,Delhi Daredevils,Rajasthan Royals,16.0,2.0,5.5,33.0,Low scoring
874,734015.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kolkata Knight Riders,24.0,2.0,6.833333333333333,41.0,Low scoring
875,734015.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kolkata Knight Riders,Sunrisers Hyderabad,18.0,1.0,5.0,30.0,Low scoring
876,734013.0,JSCA International Stadium Complex,1.0,Chennai Super Kings,Royal Challengers Bangalore,28.0,2.0,6.5,39.0,Low scoring
877,734013.0,JSCA International Stadium Complex,2.0,Royal Challengers Bangalore,Chennai Super Kings,8.0,1.0,2.8333333333333335,17.0,Low scoring
878,734019.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kings XI Punjab,36.0,1.0,9.166666666666666,55.0,Low scoring
879,734019.0,Feroz Shah Kotla,2.0,Kings XI Punjab,Delhi Daredevils,42.0,0.0,10.833333333333334,65.0,Low scoring
880,734017.0,"Sardar Patel Stadium, Motera",1.0,Mumbai Indians,Rajasthan Royals,24.0,0.0,6.833333333333333,41.0,Low scoring
881,734017.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Mumbai Indians,28.0,3.0,7.5,45.0,Low scoring
882,734021.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,8.0,2.0,4.166666666666667,25.0,Low scoring
883,734021.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,38.0,0.0,8.5,51.0,Low scoring
884,734023.0,Eden Gardens,1.0,Chennai Super Kings,Kolkata Knight Riders,30.0,1.0,5.833333333333333,35.0,Low scoring
885,734023.0,Eden Gardens,2.0,Kolkata Knight Riders,Chennai Super Kings,36.0,0.0,8.666666666666666,52.0,Low scoring
886,734025.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Mumbai Indians,34.0,1.0,7.0,42.0,Low scoring
887,734025.0,"Punjab Cricket Association Stadium, Mohali",2.0,Mumbai Indians,Kings XI Punjab,40.0,0.0,10.333333333333334,62.0,Low scoring
888,734029.0,JSCA International Stadium Complex,1.0,Chennai Super Kings,Sunrisers Hyderabad,50.0,1.0,10.0,60.0,Low scoring
889,734029.0,JSCA International Stadium Complex,2.0,Sunrisers Hyderabad,Chennai Super Kings,46.0,0.0,10.0,60.0,Low scoring
890,734027.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,26.0,2.0,7.5,45.0,Low scoring
891,734027.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,24.0,1.0,6.0,36.0,Low scoring
892,734031.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,42.0,0.0,10.833333333333334,65.0,Low scoring
893,734031.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,30.0,1.0,7.833333333333333,47.0,Low scoring
894,734033.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Rajasthan Royals,44.0,1.0,8.833333333333334,53.0,Low scoring
895,734033.0,"Punjab Cricket Association Stadium, Mohali",2.0,Rajasthan Royals,Kings XI Punjab,24.0,1.0,7.333333333333333,44.0,Low scoring
896,734035.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Chennai Super Kings,22.0,3.0,5.666666666666667,34.0,Low scoring
897,734035.0,M Chinnaswamy Stadium,2.0,Chennai Super Kings,Royal Challengers Bangalore,46.0,1.0,10.666666666666666,64.0,Low scoring
898,734037.0,Eden Gardens,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,32.0,1.0,8.166666666666666,49.0,Low scoring
899,734037.0,Eden Gardens,2.0,Kolkata Knight Riders,Sunrisers Hyderabad,34.0,1.0,8.166666666666666,49.0,Low scoring
900,734041.0,Wankhede Stadium,1.0,Rajasthan Royals,Mumbai Indians,26.0,1.0,5.833333333333333,35.0,Low scoring
901,734041.0,Wankhede Stadium,2.0,Mumbai Indians,Rajasthan Royals,56.0,3.0,11.833333333333334,71.0,Low scoring
902,734039.0,"Punjab Cricket Association Stadium, Mohali",1.0,Delhi Daredevils,Kings XI Punjab,32.0,3.0,7.333333333333333,44.0,Low scoring
903,734039.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Delhi Daredevils,32.0,2.0,8.0,48.0,Low scoring
904,734043.0,Eden Gardens,1.0,Kolkata Knight Riders,Kings XI Punjab,36.0,1.0,9.166666666666666,55.0,Low scoring
905,734043.0,Eden Gardens,2.0,Kings XI Punjab,Kolkata Knight Riders,28.0,2.0,7.666666666666667,46.0,Low scoring
906,734045.0,Brabourne Stadium,1.0,Mumbai Indians,Chennai Super Kings,38.0,0.0,8.833333333333334,53.0,Low scoring
907,734045.0,Brabourne Stadium,2.0,Chennai Super Kings,Mumbai Indians,42.0,0.0,10.0,60.0,Low scoring
908,734047.0,Wankhede Stadium,1.0,Kings XI Punjab,Chennai Super Kings,50.0,0.0,11.666666666666666,70.0,Low scoring
909,734047.0,Wankhede Stadium,2.0,Chennai Super Kings,Kings XI Punjab,80.0,2.0,16.0,96.0,Low scoring
910,734049.0,M Chinnaswamy Stadium,1.0,Kings XI Punjab,Kolkata Knight Riders,12.0,2.0,5.333333333333333,32.0,Low scoring
911,734049.0,M Chinnaswamy Stadium,2.0,Kolkata Knight Riders,Kings XI Punjab,28.0,1.0,9.833333333333334,59.0,Low scoring
912,829733.0,Maharashtra Cricket Association Stadium,1.0,Kings XI Punjab,Kolkata Knight Riders,36.0,3.0,8.0,48.0,Low scoring
913,829733.0,Maharashtra Cricket Association Stadium,2.0,Kolkata Knight Riders,Kings XI Punjab,36.0,2.0,8.833333333333334,53.0,Low scoring
914,829735.0,"Sardar Patel Stadium, Motera",1.0,Chennai Super Kings,Rajasthan Royals,26.0,2.0,6.5,39.0,Low scoring
915,829735.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Chennai Super Kings,34.0,0.0,7.833333333333333,47.0,Low scoring
916,829737.0,M Chinnaswamy Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,32.0,1.0,8.0,48.0,Low scoring
917,829737.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,18.0,1.0,5.333333333333333,32.0,Low scoring
918,829739.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,20.0,2.0,5.666666666666667,34.0,Low scoring
919,829739.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,28.0,2.0,7.833333333333333,47.0,Low scoring
920,829741.0,"Sardar Patel Stadium, Motera",1.0,Rajasthan Royals,Kings XI Punjab,24.0,0.0,7.166666666666667,43.0,Low scoring
921,829741.0,"Sardar Patel Stadium, Motera",2.0,Kings XI Punjab,Rajasthan Royals,20.0,1.0,6.666666666666667,40.0,Low scoring
922,829743.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Sunrisers Hyderabad,Kolkata Knight Riders,24.0,0.0,7.166666666666667,43.0,Low scoring
923,829743.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Kolkata Knight Riders,Sunrisers Hyderabad,26.0,2.0,8.166666666666666,49.0,Low scoring
924,829745.0,M Chinnaswamy Stadium,1.0,Chennai Super Kings,Royal Challengers Bangalore,32.0,1.0,7.5,45.0,Low scoring
925,829745.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Chennai Super Kings,22.0,2.0,6.333333333333333,38.0,Low scoring
926,829747.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Mumbai Indians,30.0,1.0,7.5,45.0,Low scoring
927,829747.0,Feroz Shah Kotla,2.0,Mumbai Indians,Delhi Daredevils,34.0,2.0,8.0,48.0,Low scoring
928,829749.0,"Sardar Patel Stadium, Motera",1.0,Rajasthan Royals,Royal Challengers Bangalore,36.0,2.0,8.0,48.0,Low scoring
929,829749.0,"Sardar Patel Stadium, Motera",2.0,Royal Challengers Bangalore,Rajasthan Royals,30.0,1.0,8.166666666666666,49.0,Low scoring
930,829705.0,Eden Gardens,1.0,Mumbai Indians,Kolkata Knight Riders,26.0,3.0,6.166666666666667,37.0,Low scoring
931,829705.0,Eden Gardens,2.0,Kolkata Knight Riders,Mumbai Indians,24.0,1.0,6.333333333333333,38.0,Low scoring
932,829707.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Delhi Daredevils,32.0,2.0,9.5,57.0,Low scoring
933,829707.0,"MA Chidambaram Stadium, Chepauk",2.0,Delhi Daredevils,Chennai Super Kings,26.0,3.0,6.666666666666667,40.0,Low scoring
934,829709.0,Maharashtra Cricket Association Stadium,1.0,Rajasthan Royals,Kings XI Punjab,18.0,3.0,5.833333333333333,35.0,Low scoring
935,829709.0,Maharashtra Cricket Association Stadium,2.0,Kings XI Punjab,Rajasthan Royals,30.0,3.0,8.5,51.0,Low scoring
936,829713.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,34.0,0.0,8.833333333333334,53.0,Low scoring
937,829713.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,24.0,1.0,6.833333333333333,41.0,Low scoring
938,829711.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Sunrisers Hyderabad,32.0,0.0,8.166666666666666,49.0,Low scoring
939,829711.0,"MA Chidambaram Stadium, Chepauk",2.0,Sunrisers Hyderabad,Chennai Super Kings,30.0,2.0,7.666666666666667,46.0,Low scoring
940,829715.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Rajasthan Royals,34.0,1.0,8.5,51.0,Low scoring
941,829715.0,Feroz Shah Kotla,2.0,Rajasthan Royals,Delhi Daredevils,28.0,1.0,7.0,42.0,Low scoring
942,829717.0,Wankhede Stadium,1.0,Kings XI Punjab,Mumbai Indians,46.0,0.0,9.333333333333334,56.0,Low scoring
943,829717.0,Wankhede Stadium,2.0,Mumbai Indians,Kings XI Punjab,4.0,3.0,2.8333333333333335,17.0,Low scoring
944,829719.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,36.0,1.0,7.833333333333333,47.0,Low scoring
945,829719.0,M Chinnaswamy Stadium,2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,54.0,0.0,10.833333333333334,65.0,Low scoring
946,829721.0,"Sardar Patel Stadium, Motera",1.0,Mumbai Indians,Rajasthan Royals,20.0,2.0,5.166666666666667,31.0,Low scoring
947,829721.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Mumbai Indians,24.0,1.0,7.0,42.0,Low scoring
948,829725.0,Maharashtra Cricket Association Stadium,1.0,Kings XI Punjab,Delhi Daredevils,28.0,1.0,6.833333333333333,41.0,Low scoring
949,829725.0,Maharashtra Cricket Association Stadium,2.0,Delhi Daredevils,Kings XI Punjab,28.0,1.0,7.833333333333333,47.0,Low scoring
950,829727.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Sunrisers Hyderabad,Rajasthan Royals,26.0,3.0,5.833333333333333,35.0,Low scoring
951,829727.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Rajasthan Royals,Sunrisers Hyderabad,16.0,0.0,6.0,36.0,Low scoring
952,829729.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,16.0,3.0,5.166666666666667,31.0,Low scoring
953,829729.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,76.0,0.0,15.0,90.0,Low scoring
954,829731.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Delhi Daredevils,Sunrisers Hyderabad,22.0,1.0,6.5,39.0,Low scoring
955,829731.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Sunrisers Hyderabad,Delhi Daredevils,28.0,0.0,8.333333333333334,50.0,Low scoring
956,829751.0,Wankhede Stadium,1.0,Mumbai Indians,Sunrisers Hyderabad,28.0,1.0,7.666666666666667,46.0,Low scoring
957,829751.0,Wankhede Stadium,2.0,Sunrisers Hyderabad,Mumbai Indians,42.0,1.0,8.666666666666666,52.0,Low scoring
958,829753.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kings XI Punjab,42.0,1.0,8.833333333333334,53.0,Low scoring
959,829753.0,"MA Chidambaram Stadium, Chepauk",2.0,Kings XI Punjab,Chennai Super Kings,22.0,2.0,6.5,39.0,Low scoring
960,829757.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Royal Challengers Bangalore,18.0,2.0,6.0,36.0,Low scoring
961,829757.0,Feroz Shah Kotla,2.0,Royal Challengers Bangalore,Delhi Daredevils,36.0,0.0,8.333333333333334,50.0,Low scoring
962,829759.0,"Punjab Cricket Association Stadium, Mohali",1.0,Sunrisers Hyderabad,Kings XI Punjab,50.0,2.0,9.333333333333334,56.0,Low scoring
963,829759.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Sunrisers Hyderabad,12.0,2.0,5.166666666666667,31.0,Low scoring
964,829765.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kolkata Knight Riders,46.0,1.0,8.833333333333334,53.0,Low scoring
965,829765.0,"MA Chidambaram Stadium, Chepauk",2.0,Kolkata Knight Riders,Chennai Super Kings,38.0,2.0,9.0,54.0,Low scoring
966,829723.0,Eden Gardens,1.0,Chennai Super Kings,Kolkata Knight Riders,58.0,4.0,11.5,69.0,Low scoring
967,829723.0,Eden Gardens,2.0,Kolkata Knight Riders,Chennai Super Kings,20.0,1.0,6.333333333333333,38.0,Low scoring
968,829763.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,38.0,2.0,8.333333333333334,50.0,Low scoring
969,829767.0,Feroz Shah Kotla,1.0,Kings XI Punjab,Delhi Daredevils,12.0,4.0,3.8333333333333335,23.0,Low scoring
970,829767.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Kings XI Punjab,26.0,0.0,6.833333333333333,41.0,Low scoring
971,829769.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,28.0,1.0,7.833333333333333,47.0,Low scoring
972,829769.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,36.0,1.0,9.166666666666666,55.0,Low scoring
973,829771.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,40.0,1.0,10.166666666666666,61.0,Low scoring
974,829771.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,44.0,2.0,10.333333333333334,62.0,Low scoring
975,829773.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Chennai Super Kings,54.0,0.0,12.666666666666666,76.0,Low scoring
976,829773.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Chennai Super Kings,Sunrisers Hyderabad,46.0,2.0,9.0,54.0,Low scoring
977,829775.0,"Punjab Cricket Association Stadium, Mohali",1.0,Mumbai Indians,Kings XI Punjab,34.0,0.0,8.5,51.0,Low scoring
978,829775.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Mumbai Indians,20.0,2.0,7.5,45.0,Low scoring
979,829777.0,Brabourne Stadium,1.0,Rajasthan Royals,Delhi Daredevils,24.0,0.0,7.166666666666667,43.0,Low scoring
980,829777.0,Brabourne Stadium,2.0,Delhi Daredevils,Rajasthan Royals,44.0,2.0,9.166666666666666,55.0,Low scoring
981,829779.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Royal Challengers Bangalore,24.0,2.0,6.166666666666667,37.0,Low scoring
982,829779.0,"MA Chidambaram Stadium, Chepauk",2.0,Royal Challengers Bangalore,Chennai Super Kings,32.0,3.0,7.0,42.0,Low scoring
983,829781.0,Eden Gardens,1.0,Kolkata Knight Riders,Sunrisers Hyderabad,32.0,0.0,9.166666666666666,55.0,Low scoring
984,829781.0,Eden Gardens,2.0,Sunrisers Hyderabad,Kolkata Knight Riders,20.0,3.0,5.5,33.0,Low scoring
985,829783.0,Wankhede Stadium,1.0,Delhi Daredevils,Mumbai Indians,32.0,2.0,7.333333333333333,44.0,Low scoring
986,829783.0,Wankhede Stadium,2.0,Mumbai Indians,Delhi Daredevils,24.0,4.0,6.833333333333333,41.0,Low scoring
987,829785.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,54.0,0.0,11.0,66.0,Low scoring
988,829785.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,14.0,5.0,5.666666666666667,34.0,Low scoring
989,829787.0,Brabourne Stadium,1.0,Sunrisers Hyderabad,Rajasthan Royals,36.0,1.0,9.333333333333334,56.0,Low scoring
990,829787.0,Brabourne Stadium,2.0,Rajasthan Royals,Sunrisers Hyderabad,32.0,2.0,6.0,36.0,Low scoring
991,829761.0,Eden Gardens,1.0,Kolkata Knight Riders,Delhi Daredevils,34.0,1.0,8.333333333333334,50.0,Low scoring
992,829761.0,Eden Gardens,2.0,Delhi Daredevils,Kolkata Knight Riders,22.0,0.0,6.0,36.0,Low scoring
993,829789.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Mumbai Indians,30.0,1.0,7.333333333333333,44.0,Low scoring
994,829789.0,"MA Chidambaram Stadium, Chepauk",2.0,Mumbai Indians,Chennai Super Kings,40.0,0.0,10.166666666666666,61.0,Low scoring
995,829791.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,32.0,1.0,7.5,45.0,Low scoring
996,829791.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,44.0,1.0,9.5,57.0,Low scoring
997,829793.0,Shaheed Veer Narayan Singh International Stadium,1.0,Sunrisers Hyderabad,Delhi Daredevils,18.0,2.0,6.166666666666667,37.0,Low scoring
998,829793.0,Shaheed Veer Narayan Singh International Stadium,2.0,Delhi Daredevils,Sunrisers Hyderabad,38.0,1.0,8.166666666666666,49.0,Low scoring
999,829795.0,Wankhede Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,26.0,1.0,6.5,39.0,Low scoring
1000,829795.0,Wankhede Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,26.0,1.0,7.5,45.0,Low scoring
1001,829797.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Rajasthan Royals,24.0,2.0,6.0,36.0,Low scoring
1002,829797.0,"MA Chidambaram Stadium, Chepauk",2.0,Rajasthan Royals,Chennai Super Kings,20.0,1.0,6.666666666666667,40.0,Low scoring
1003,829799.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Kings XI Punjab,40.0,0.0,9.333333333333334,56.0,Low scoring
1004,829799.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kings XI Punjab,Sunrisers Hyderabad,36.0,1.0,7.833333333333333,47.0,Low scoring
1005,829801.0,Shaheed Veer Narayan Singh International Stadium,1.0,Chennai Super Kings,Delhi Daredevils,8.0,1.0,2.6666666666666665,16.0,Low scoring
1006,829801.0,Shaheed Veer Narayan Singh International Stadium,2.0,Delhi Daredevils,Chennai Super Kings,20.0,2.0,4.666666666666667,28.0,Low scoring
1007,829803.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Royal Challengers Bangalore,48.0,4.0,11.833333333333334,71.0,Low scoring
1008,829803.0,"Punjab Cricket Association Stadium, Mohali",2.0,Royal Challengers Bangalore,Kings XI Punjab,32.0,2.0,10.166666666666666,61.0,Low scoring
1009,829805.0,Wankhede Stadium,1.0,Mumbai Indians,Kolkata Knight Riders,26.0,2.0,7.166666666666667,43.0,Low scoring
1010,829805.0,Wankhede Stadium,2.0,Kolkata Knight Riders,Mumbai Indians,30.0,2.0,7.666666666666667,46.0,Low scoring
1011,829807.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Royal Challengers Bangalore,30.0,1.0,10.166666666666666,61.0,Low scoring
1012,829809.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Chennai Super Kings,90.0,7.0,20.666666666666668,124.0,Medium scoring
1013,829809.0,"Punjab Cricket Association Stadium, Mohali",2.0,Chennai Super Kings,Kings XI Punjab,24.0,2.0,7.666666666666667,46.0,Low scoring
1014,829811.0,Brabourne Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,40.0,0.0,11.0,66.0,Low scoring
1015,829811.0,Brabourne Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,24.0,2.0,8.5,51.0,Low scoring
1016,829813.0,M Chinnaswamy Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,34.0,0.0,9.0,54.0,Low scoring
1017,829815.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Sunrisers Hyderabad,Mumbai Indians,12.0,3.0,5.166666666666667,31.0,Low scoring
1018,829815.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Mumbai Indians,Sunrisers Hyderabad,24.0,0.0,6.333333333333333,38.0,Low scoring
1019,829817.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,34.0,0.0,8.0,48.0,Low scoring
1020,829817.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,38.0,2.0,9.0,54.0,Low scoring
1021,829819.0,Maharashtra Cricket Association Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,22.0,1.0,6.833333333333333,41.0,Low scoring
1022,829819.0,Maharashtra Cricket Association Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,20.0,2.0,6.666666666666667,40.0,Low scoring
1023,829821.0,JSCA International Stadium Complex,1.0,Royal Challengers Bangalore,Chennai Super Kings,20.0,2.0,4.833333333333333,29.0,Low scoring
1024,829821.0,JSCA International Stadium Complex,2.0,Chennai Super Kings,Royal Challengers Bangalore,16.0,1.0,5.666666666666667,34.0,Low scoring
1025,829823.0,Eden Gardens,1.0,Mumbai Indians,Chennai Super Kings,50.0,1.0,10.166666666666666,61.0,Low scoring
1026,829823.0,Eden Gardens,2.0,Chennai Super Kings,Mumbai Indians,22.0,1.0,5.166666666666667,31.0,Low scoring
1027,980901.0,Wankhede Stadium,1.0,Mumbai Indians,Rising Pune Supergiants,18.0,4.0,6.166666666666667,37.0,Low scoring
1028,980901.0,Wankhede Stadium,2.0,Rising Pune Supergiants,Mumbai Indians,42.0,0.0,8.5,51.0,Low scoring
1029,980903.0,Eden Gardens,1.0,Delhi Daredevils,Kolkata Knight Riders,18.0,4.0,5.833333333333333,35.0,Low scoring
1030,980903.0,Eden Gardens,2.0,Kolkata Knight Riders,Delhi Daredevils,36.0,0.0,7.833333333333333,47.0,Low scoring
1031,980905.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,Kings XI Punjab,Gujarat Lions,38.0,0.0,8.666666666666666,52.0,Low scoring
1032,980905.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,Gujarat Lions,Kings XI Punjab,40.0,2.0,9.5,57.0,Low scoring
1033,980907.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Sunrisers Hyderabad,36.0,1.0,8.166666666666666,49.0,Low scoring
1034,980907.0,M Chinnaswamy Stadium,2.0,Sunrisers Hyderabad,Royal Challengers Bangalore,34.0,1.0,9.333333333333334,56.0,Low scoring
1035,980909.0,Eden Gardens,1.0,Kolkata Knight Riders,Mumbai Indians,20.0,1.0,6.666666666666667,40.0,Low scoring
1036,980909.0,Eden Gardens,2.0,Mumbai Indians,Kolkata Knight Riders,38.0,1.0,8.833333333333334,53.0,Low scoring
1037,980911.0,Saurashtra Cricket Association Stadium,1.0,Rising Pune Supergiants,Gujarat Lions,42.0,1.0,9.5,57.0,Low scoring
